tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,"preciptype_freezingrain,snow,ice",preciptype_rain,"preciptype_rain,freezingrain","preciptype_rain,freezingrain,ice","preciptype_rain,freezingrain,snow","preciptype_rain,freezingrain,snow,ice","preciptype_rain,snow","preciptype_rain,snow,ice",preciptype_snow,preciptype_unknown
18.8,23.4,28.2,18.8,23.1,12.8,55.3,0.0,0,0.0,0.0,0.0,23.8,10.0,238.8,1022.9,14.0,16.0,244.5,21.1,9,10.0,2022-09-10T06:31:48,2022-09-10T19:13:30,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,9.1,13.8,2.5,8.1,-0.5,51.7,0.0,0,0.0,0.0,0.0,72.4,20.1,258.2,1014.2,5.3,16.0,115.3,10.0,5,10.0,2023-11-19T06:47:21,2023-11-19T16:35:07,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.7,10.3,14.4,4.9,9.4,1.5,56.3,0.0,0,0.0,0.0,0.0,90.7,18.2,204.8,1031.6,0.6,16.0,304.5,26.4,9,10.0,2024-04-26T06:00:32,2024-04-26T19:47:41,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.8,27.2,31.9,22.8,27.4,17.9,59.0,0.23,100,4.17,0.0,0.0,60.8,16.1,36.2,1014.4,33.9,16.0,294.1,25.3,10,60.0,2022-07-14T05:37:02,2022-07-14T20:26:31,0.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,2.6,2.9,-2.9,0.3,-4.6,59.5,1.751,100,16.67,0.0,0.0,27.4,17.0,23.0,1016.7,63.5,15.5,24.5,1.9,2,10.0,2021-12-27T07:19:13,2021-12-27T16:35:30,0.79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.3,25.6,31.6,23.3,26.2,20.9,75.2,0.095,100,8.33,0.0,0.0,70.6,17.9,227.7,1021.0,65.1,15.6,205.6,17.7,10,30.0,2024-07-12T05:35:56,2024-07-12T20:27:21,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,6.0,7.5,0.3,4.0,-6.3,41.7,0.0,0,0.0,0.0,0.0,50.0,20.0,277.5,1023.9,9.7,16.0,159.8,13.6,6,10.0,2023-02-11T06:55:17,2023-02-11T17:25:50,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.4,26.9,34.9,23.4,29.1,22.5,77.5,0.0,0,0.0,0.0,0.0,51.8,16.2,150.5,1014.7,8.1,15.9,286.6,24.7,9,30.0,2024-07-09T05:33:48,2024-07-09T20:28:45,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8,9.5,14.4,1.9,8.7,4.8,73.7,10.084,100,29.17,0.0,0.0,71.2,42.5,213.8,1013.6,81.6,13.7,7.5,0.7,0,10.0,2022-11-30T06:59:48,2022-11-30T16:29:31,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.2,26.6,33.3,24.2,28.1,22.7,79.4,1.154,100,37.5,0.0,0.0,50.8,23.5,208.2,1012.2,70.8,15.3,96.8,8.2,5,75.0,2022-07-18T05:40:13,2022-07-18T20:24:00,0.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.0,-0.9,-1.5,-9.0,-5.9,-6.9,65.9,9.314,100,33.33,5.3,8.9,52.4,24.0,312.3,1012.1,72.4,10.1,77.7,6.7,5,10.0,2022-01-07T07:20:10,2022-01-07T16:44:52,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22.2,24.2,29.9,22.2,24.5,21.0,82.6,0.254,100,33.33,0.0,0.0,81.7,16.7,54.7,1016.7,86.9,14.6,136.1,11.7,8,30.0,2024-07-23T05:44:58,2024-07-23T20:19:45,0.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2,2.3,1.7,-4.7,-1.1,-6.0,55.0,0.0,0,0.0,0.0,0.0,33.5,18.7,51.2,1027.9,39.9,16.0,85.6,7.4,5,10.0,2022-12-10T07:09:15,2022-12-10T16:28:30,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3,3.6,2.8,-4.7,-1.5,-6.7,47.8,0.0,0,0.0,0.0,0.0,64.3,36.0,301.8,1008.8,27.3,16.0,215.0,18.7,8,10.0,2023-03-15T07:07:57,2023-03-15T19:02:40,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.4,25.7,29.8,23.4,25.9,18.8,67.8,0.0,0,0.0,0.0,0.0,85.0,12.8,259.1,1017.6,40.6,15.9,166.4,14.3,7,10.0,2024-07-25T05:46:45,2024-07-25T20:17:58,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,9.8,16.1,3.0,9.1,-2.6,44.3,0.038,100,4.17,0.0,0.0,66.2,25.4,278.3,1008.6,30.9,15.9,240.1,20.8,9,10.0,2024-03-30T06:41:55,2024-03-30T19:19:24,0.69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.1,13.9,19.2,11.1,13.9,5.6,58.4,0.0,0,0.0,0.0,0.0,51.8,10.8,271.9,1017.7,32.9,15.9,100.8,9.2,5,10.0,2023-11-05T06:30:49,2023-11-05T16:47:55,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7,2.8,4.3,-4.5,0.1,-11.0,36.4,0.0,0,0.0,0.0,0.0,64.4,31.7,288.1,1019.1,8.0,16.0,255.3,22.2,9,10.0,2024-03-21T06:56:48,2024-03-21T19:09:54,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,24.3,32.1,20.0,24.9,18.5,72.4,0.244,100,12.5,0.0,0.0,73.8,14.5,247.4,1012.7,33.9,14.9,226.8,19.7,8,60.0,2022-06-13T05:24:21,2022-06-13T20:28:10,0.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,6.0,3.7,-0.1,1.4,4.6,90.6,2.15,100,87.5,0.0,0.0,64.7,43.7,47.2,1004.3,100.0,8.1,19.9,1.8,1,10.0,2024-04-03T06:35:22,2024-04-03T19:23:35,0.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4,11.0,12.9,6.0,10.5,2.5,56.0,0.014,100,4.17,0.0,0.0,60.2,38.2,270.5,1004.0,71.5,16.0,88.5,7.9,4,10.0,2024-04-13T06:19:29,2024-04-13T19:34:04,0.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,11.4,14.2,5.6,11.0,-1.4,41.3,0.0,0,0.0,0.0,0.0,51.5,29.5,270.7,1007.6,48.6,16.0,125.8,11.0,5,10.0,2023-04-18T06:13:02,2023-04-18T19:38:30,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.1,25.8,30.0,22.1,25.8,15.7,54.8,0.0,0,0.0,0.0,0.0,16.6,12.9,37.4,1020.2,35.5,15.8,250.8,21.7,9,10.0,2024-07-27T05:48:35,2024-07-27T20:16:05,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,6.9,10.6,0.3,4.8,2.1,73.0,0.155,100,20.83,0.0,0.0,68.4,24.0,294.1,996.9,94.9,14.5,75.1,6.3,4,10.0,2024-03-10T07:14:52,2024-03-10T18:58:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23.3,26.9,34.2,23.3,28.1,20.9,71.3,0.759,100,20.83,0.0,0.0,47.9,14.7,263.6,1010.1,36.6,15.7,229.8,19.8,9,30.0,2023-07-03T05:29:38,2023-07-03T20:30:48,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,24.8,28.3,20.0,24.7,12.9,48.3,0.0,0,0.0,0.0,0.0,49.9,18.3,9.4,1018.9,22.7,16.0,270.1,23.3,9,10.0,2024-07-26T05:47:40,2024-07-26T20:17:03,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13.0,17.1,21.2,13.0,17.1,12.4,74.2,0.0,0,0.0,0.0,0.0,55.4,20.3,27.6,1025.8,58.1,15.9,229.7,20.0,8,10.0,2022-05-12T05:41:55,2022-05-12T20:03:31,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.9,20.0,22.9,18.9,20.0,18.3,90.1,0.919,100,25.0,0.0,0.0,53.6,18.6,148.0,1010.3,96.5,14.3,87.7,7.7,4,10.0,2024-05-27T05:29:26,2024-05-27T20:17:41,0.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.7,12.4,13.3,11.7,12.4,9.6,83.7,1.717,100,25.0,0.0,0.0,35.3,23.8,43.6,1017.8,100.0,13.5,49.4,4.3,2,10.0,2022-05-02T05:53:21,2022-05-02T19:53:22,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,9.9,13.5,4.6,9.3,4.5,69.2,0.0,0,0.0,0.0,0.0,63.0,12.2,242.7,1011.5,27.2,15.9,64.4,5.5,3,10.0,2024-02-10T06:56:48,2024-02-10T17:24:19,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.8,20.9,24.2,17.8,20.9,11.2,54.8,0.0,0,0.0,0.0,0.0,70.2,15.0,298.7,1011.9,66.5,16.0,252.3,21.9,9,10.0,2024-08-20T06:11:48,2024-08-20T19:46:07,0.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,7.4,8.4,3.9,6.3,5.7,88.8,0.0,0,0.0,0.0,0.0,11.2,14.3,70.8,1026.4,91.5,7.6,37.0,3.2,2,10.0,2023-12-26T07:18:46,2023-12-26T16:34:30,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,11.5,15.5,4.8,11.0,-7.7,27.1,0.0,0,0.0,0.0,0.0,63.0,18.7,294.5,1021.1,29.8,16.0,235.2,20.3,8,10.0,2022-03-22T06:55:59,2022-03-22T19:10:24,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.4,25.8,29.0,23.4,25.9,16.4,56.9,0.0,0,0.0,0.0,0.0,72.0,17.8,99.2,1020.2,52.4,16.0,294.0,25.3,10,10.0,2022-07-15T05:37:48,2022-07-15T20:25:56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.6,16.6,17.8,15.6,16.6,14.7,88.5,0.99,100,66.67,0.0,0.0,55.4,16.3,147.0,1007.4,92.4,14.6,26.8,2.3,2,10.0,2023-10-20T07:12:26,2023-10-20T18:08:40,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.9,13.4,-3.6,5.1,-3.2,49.8,0.0,0,0.0,0.0,0.0,34.9,18.3,251.4,1028.2,30.8,16.0,226.3,19.5,8,10.0,2022-03-14T07:09:11,2022-03-14T19:01:50,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,7.9,13.0,1.0,5.4,0.8,62.7,11.815,100,20.83,0.0,0.0,57.7,33.5,260.5,1002.7,90.6,14.9,37.5,3.3,1,10.0,2023-01-26T07:11:31,2023-01-26T17:06:05,0.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,4.3,4.1,-2.6,1.0,-5.1,50.9,0.0,0,0.0,0.0,0.2,51.0,22.8,285.5,1019.6,69.5,16.0,113.5,9.9,6,10.0,2023-01-24T07:13:01,2023-01-24T17:03:39,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.9,5.4,-2.7,1.4,-4.6,54.7,0.0,0,0.0,0.0,0.0,35.3,20.3,28.7,1030.1,0.4,15.7,98.8,8.5,5,10.0,2023-12-21T07:16:36,2023-12-21T16:31:39,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.2,25.9,32.0,22.2,26.2,19.5,71.0,0.013,100,4.17,0.0,0.0,72.5,15.0,310.9,1008.1,53.9,16.0,212.4,18.3,9,10.0,2023-07-10T05:33:57,2023-07-10T20:28:38,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.7,-4.7,-3.3,-11.1,-8.3,-11.7,58.4,0.0,0,0.0,0.1,0.7,54.2,13.5,302.0,1015.4,46.0,15.8,119.0,10.2,6,10.0,2024-01-20T07:15:47,2024-01-20T16:58:35,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.9,22.3,28.7,18.9,22.4,16.9,72.4,0.0,0,0.0,0.0,0.0,65.5,14.3,222.5,1022.3,0.4,15.0,204.3,17.7,7,10.0,2023-10-04T06:55:22,2023-10-04T18:33:37,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4,3.1,6.0,-5.6,0.5,-11.2,35.9,0.0,0,0.0,0.0,0.2,33.5,15.5,256.6,1021.6,34.3,16.0,156.3,13.2,6,10.0,2022-03-30T06:42:45,2022-03-30T19:18:50,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-4.1,-1.0,2.2,-9.0,-4.5,-11.8,45.4,0.52,100,12.5,0.0,0.0,34.2,20.5,249.5,1012.6,72.5,14.6,101.2,8.6,5,10.0,2022-01-23T07:13:33,2022-01-23T17:02:44,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9.3,13.8,20.0,9.1,13.8,3.1,50.7,0.699,100,4.17,0.0,0.0,69.9,16.5,128.8,1019.8,16.5,16.0,287.2,24.6,9,10.0,2022-05-01T05:54:37,2022-05-01T19:52:20,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,3.0,4.4,-2.6,0.7,-5.8,53.0,0.0,0,0.0,0.0,0.0,27.7,24.1,292.4,1024.4,18.7,16.0,86.4,7.4,4,10.0,2023-01-08T07:20:05,2023-01-08T16:45:38,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,23.3,27.5,20.0,23.3,13.5,55.2,0.0,0,0.0,0.0,0.0,43.6,20.3,197.0,1022.1,1.4,15.9,319.7,27.6,10,10.0,2024-07-03T05:30:04,2024-07-03T20:30:40,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,26.6,31.5,23.0,26.7,16.2,54.1,0.0,0,0.0,0.0,0.0,43.7,20.5,202.8,1018.0,10.7,15.8,323.6,28.0,10,10.0,2022-06-26T05:26:33,2022-06-26T20:31:18,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.1,20.7,25.5,16.1,20.7,10.5,52.9,0.0,0,0.0,0.0,0.0,25.9,14.4,271.0,1020.7,5.2,16.0,231.5,20.1,8,10.0,2023-09-20T06:41:21,2023-09-20T18:57:04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,6.4,11.0,-0.1,3.9,4.3,86.5,4.74,100,66.67,0.0,0.0,61.2,34.2,36.4,1012.1,100.0,10.9,15.3,1.3,1,10.0,2024-03-23T06:53:29,2024-03-23T19:12:01,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,3.5,6.4,-3.2,1.1,-4.1,58.7,0.0,0,0.0,0.0,0.0,60.8,14.6,312.6,1018.4,0.1,15.9,106.7,9.2,5,10.0,2024-01-02T07:20:17,2024-01-02T16:39:49,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3,2.2,3.4,-4.5,-1.0,-7.1,51.3,0.0,0,0.0,0.0,0.4,53.6,29.5,296.5,1021.4,34.5,16.0,73.8,6.3,4,10.0,2021-12-09T07:08:36,2021-12-09T16:28:26,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,4.5,7.4,-1.6,2.1,-7.8,42.6,0.0,0,0.0,0.7,0.8,55.5,18.4,288.7,1011.6,16.3,16.0,169.9,14.7,7,10.0,2024-02-16T06:49:15,2024-02-16T17:31:38,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.8,3.2,3.1,-1.5,0.3,-6.6,50.2,0.0,0,0.0,6.3,2.1,38.4,21.3,285.2,1011.1,31.2,16.0,65.7,5.8,4,10.0,2022-01-06T07:20:16,2022-01-06T16:43:54,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.7,3.8,11.1,-4.8,1.0,-2.8,63.9,0.938,100,4.17,0.0,0.2,48.9,25.1,260.2,1013.5,27.5,15.9,100.5,8.7,6,10.0,2023-02-26T06:34:47,2023-02-26T17:43:43,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22.2,24.2,28.7,22.2,24.3,19.8,77.2,0.204,100,20.83,0.0,0.0,86.9,16.3,242.8,1013.4,64.2,15.9,115.7,10.0,7,30.0,2023-09-13T06:34:30,2023-09-13T19:08:53,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,26.6,30.5,23.0,26.5,17.9,62.8,2.847,100,12.5,0.0,0.0,31.7,11.8,341.3,1012.3,51.0,15.1,245.8,21.2,9,30.0,2022-08-11T06:02:26,2022-08-11T19:59:24,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.7,14.4,16.4,11.7,14.4,6.5,59.1,0.0,0,0.0,0.0,0.0,32.8,19.4,54.2,1025.3,35.5,16.0,118.0,10.1,5,10.0,2022-09-30T06:51:32,2022-09-30T18:39:49,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.3,10.7,13.4,5.5,9.5,8.2,84.4,0.184,100,29.17,0.0,0.0,42.5,27.1,45.1,1022.1,100.0,15.4,24.2,2.1,1,10.0,2023-12-17T07:14:16,2023-12-17T16:29:59,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.4,24.0,30.6,21.4,24.3,19.7,77.9,0.477,100,8.33,0.0,0.0,50.0,18.3,170.4,1009.8,20.0,15.8,220.6,19.0,10,30.0,2023-06-25T05:26:08,2023-06-25T20:31:15,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.1,24.0,30.2,21.1,24.3,20.1,79.6,1.09,100,16.67,0.0,0.0,79.6,19.7,74.8,1012.9,85.3,14.9,166.6,14.5,8,10.0,2023-08-16T06:07:07,2023-08-16T19:52:58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,9.5,10.6,5.8,8.3,8.3,92.2,0.904,100,70.83,0.0,0.0,36.4,27.5,46.1,1009.6,98.4,9.6,10.4,1.0,1,10.0,2023-12-03T07:02:37,2023-12-03T16:28:51,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.6,11.5,15.0,10.6,11.5,8.2,80.5,0.366,100,33.33,0.0,0.0,66.6,25.3,58.0,1008.7,100.0,15.9,47.0,4.2,2,10.0,2024-05-10T05:43:29,2024-05-10T20:02:04,0.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.3,27.2,32.1,24.3,27.4,17.1,54.7,0.0,0,0.0,0.0,0.0,35.3,19.1,182.3,1020.4,28.3,16.0,262.3,22.7,9,30.0,2022-08-20T06:11:16,2022-08-20T19:46:52,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,22.7,26.2,20.0,22.7,14.5,60.3,0.23,100,4.17,0.0,0.0,63.0,26.0,207.4,1019.8,31.0,15.8,241.8,21.1,8,10.0,2023-08-03T05:54:26,2023-08-03T20:09:30,0.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.7,15.0,20.8,8.3,14.9,3.8,48.3,0.0,0,0.0,0.0,0.0,40.7,22.3,292.6,1015.0,10.2,16.0,219.9,19.0,8,10.0,2022-09-24T06:45:31,2022-09-24T18:49:53,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.4,5.5,6.7,1.3,3.6,1.8,78.5,20.571,100,62.5,0.0,0.0,33.5,15.0,36.0,1012.3,74.3,10.6,10.0,0.6,0,10.0,2023-01-19T07:16:12,2023-01-19T16:57:41,0.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,13.4,20.5,6.8,13.2,-4.8,29.1,0.699,100,8.33,0.0,0.0,77.8,12.8,276.6,1019.8,0.2,15.9,320.7,27.6,10,10.0,2022-04-30T05:55:54,2022-04-30T19:51:18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,4.1,4.6,-1.6,0.6,2.7,90.8,1.072,100,75.0,0.0,0.0,57.7,32.1,39.2,1010.5,100.0,10.8,17.1,1.4,1,10.0,2024-01-28T07:10:06,2024-01-28T17:08:15,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.8,21.7,26.6,17.8,21.7,14.2,63.0,0.0,0,0.0,0.0,0.0,59.2,16.1,231.0,1022.2,0.8,15.9,266.5,23.0,9,10.0,2023-09-02T06:23:47,2023-09-02T19:27:06,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.9,22.5,28.2,17.9,22.6,14.5,63.7,0.505,100,16.67,0.0,0.0,65.9,30.7,262.4,1002.7,53.0,15.4,245.2,21.2,10,30.0,2024-05-08T05:45:39,2024-05-08T20:00:04,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.6,16.0,21.1,11.6,16.0,7.5,58.2,0.23,100,4.17,0.0,0.0,38.9,26.9,48.5,1016.8,79.0,15.9,186.8,16.2,7,10.0,2023-06-04T05:26:06,2023-06-04T20:23:02,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10.9,12.2,7.7,10.7,8.8,86.6,0.421,100,33.33,0.0,0.0,33.5,21.7,81.3,1024.5,100.0,14.2,36.4,3.2,1,10.0,2024-05-05T05:49:05,2024-05-05T19:57:01,0.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.3,9.1,13.9,1.5,7.9,-1.7,47.5,0.0,0,0.0,0.0,0.0,60.7,21.8,161.0,1019.7,0.6,15.8,253.0,21.9,9,10.0,2023-04-03T06:36:36,2023-04-03T19:22:47,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.1,11.2,13.9,5.4,10.7,0.4,50.0,0.244,100,8.33,0.0,0.0,52.5,17.7,296.9,1014.5,63.9,16.0,260.5,22.5,10,10.0,2022-04-27T05:59:52,2022-04-27T19:48:10,0.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.2,12.7,14.9,11.2,12.7,8.9,78.1,1.433,100,12.5,0.0,0.0,38.2,18.1,59.1,1018.1,96.6,15.2,84.7,7.4,3,10.0,2022-04-26T06:01:13,2022-04-26T19:47:07,0.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,6.5,5.7,-1.3,2.7,1.5,71.1,0.627,100,33.33,0.0,0.0,42.7,28.7,55.7,1029.5,46.8,15.3,37.0,3.4,2,10.0,2023-11-21T06:49:39,2023-11-21T16:33:47,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.2,25.2,32.0,21.2,25.7,17.3,62.6,0.0,0,0.0,0.0,0.0,77.8,20.7,214.4,1027.1,6.5,15.8,299.2,25.9,9,10.0,2024-06-19T05:24:50,2024-06-19T20:30:25,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.6,13.5,15.1,10.6,13.5,11.1,85.9,1.438,100,45.83,0.0,0.0,59.4,18.1,225.6,1012.3,93.2,14.2,18.2,1.6,2,10.0,2023-12-10T07:09:03,2023-12-10T16:28:29,0.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.6,20.2,23.7,16.6,20.2,11.2,57.0,0.0,0,0.0,0.0,0.0,76.0,19.8,34.0,1024.5,4.1,15.8,232.8,20.1,8,10.0,2023-09-21T06:42:20,2023-09-21T18:55:22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,5.0,5.0,-2.3,2.1,-4.8,49.5,0.0,0,0.0,0.0,0.0,47.9,37.1,311.3,1025.8,12.1,16.0,129.2,11.0,6,10.0,2022-11-14T06:41:45,2022-11-14T16:38:47,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3,5.9,12.1,-3.2,4.2,-3.2,53.2,0.469,100,4.17,0.0,0.0,59.2,20.1,5.3,1021.7,14.3,16.0,218.5,18.8,8,10.0,2023-03-09T06:17:42,2023-03-09T17:56:07,0.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,14.2,18.5,10.0,14.2,4.8,54.9,0.0,0,0.0,0.0,0.0,15.1,10.0,187.9,1024.2,8.1,16.0,118.0,10.1,5,10.0,2022-10-22T07:14:55,2022-10-22T18:05:27,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,21.0,25.5,17.0,21.0,6.5,39.7,0.469,100,4.17,0.0,0.0,74.2,17.5,81.6,1015.5,1.9,16.0,335.0,28.9,10,10.0,2022-06-05T05:25:41,2022-06-05T20:23:50,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,7.1,8.0,1.9,5.7,1.8,69.4,2.306,100,16.67,0.0,0.0,47.7,22.9,316.2,1010.0,70.1,15.3,56.4,4.9,2,10.0,2022-04-03T06:36:12,2022-04-03T19:23:01,0.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,8.0,9.4,2.9,5.8,5.9,86.8,2.404,100,58.33,0.0,0.0,40.7,26.7,46.5,1013.6,81.7,11.8,36.5,3.2,2,10.0,2024-04-02T06:37:00,2024-04-02T19:22:32,0.79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.7,24.0,26.7,20.7,23.9,11.7,47.6,0.0,0,0.0,0.0,0.0,29.5,17.9,14.7,1019.6,36.6,15.9,294.8,25.4,10,10.0,2023-08-01T05:52:32,2023-08-01T20:11:43,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.2,13.6,16.7,11.2,13.6,1.8,45.1,0.232,100,4.17,0.0,0.0,72.0,21.6,60.7,1028.0,52.0,15.6,225.5,19.4,8,10.0,2022-04-23T06:05:24,2022-04-23T19:43:59,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
